Current Projection,Party,State,Path,Name,Electoral Votes,Fixed Electoral,Value in %,X,X Adjusted,X for Text,Y,Y Adjusted
Republican,Republican,MS,364,Mississippi,6,6,1.1%,151.642562866,251.642562866,251.642562866,196.390838623,292.390838623
Republican,Republican,MS,365,Mississippi,6,6,1.1%,152.053024292,252.053024292,252.053024292,197.114196777,293.114196777
Republican,Republican,MS,366,Mississippi,6,6,1.1%,152.463455200,252.463455200,252.463455200,197.837524414,293.837524414
Republican,Republican,MS,367,Mississippi,6,6,1.1%,152.873901367,252.873901367,252.873901367,198.560867310,294.560867310
Republican,Republican,MS,368,Mississippi,6,6,1.1%,153.284347534,253.284347534,253.284347534,199.284225464,295.284225464
Republican,Republican,MS,369,Mississippi,6,6,1.1%,153.694793701,253.694793701,253.694793701,200.007553101,296.007553101
Republican,Republican,MS,370,Mississippi,6,6,1.1%,154.105224609,254.105224609,254.105224609,200.730880737,296.730880737
Republican,Republican,MS,371,Mississippi,6,6,1.1%,154.515686035,254.515686035,254.515686035,201.454238892,297.454238892
Republican,Republican,MS,372,Mississippi,6,6,1.1%,154.926116943,254.926116943,254.926116943,202.177566528,298.177566528
Republican,Republican,MS,373,Mississippi,6,6,1.1%,155.336547852,255.336547852,255.336547852,202.900894165,298.900894165
Republican,Republican,MS,374,Mississippi,6,6,1.1%,155.747009277,255.747009277,255.747009277,203.624252319,299.624252319
Republican,Republican,MS,375,Mississippi,6,6,1.1%,156.157440186,256.157440186,256.157440186,204.347595215,300.347595215
Republican,Republican,MS,376,Mississippi,6,6,1.1%,156.567886353,256.567886353,256.567886353,205.070922852,301.070922852
Republican,Republican,MS,377,Mississippi,6,6,1.1%,156.978332520,256.978332520,256.978332520,205.794281006,301.794281006
Republican,Republican,MS,378,Mississippi,6,6,1.1%,157.388778687,257.388778687,257.388778687,206.517608643,302.517608643
Republican,Republican,MS,379,Mississippi,6,6,1.1%,157.799209595,257.799209595,257.799209595,207.240936279,303.240936279
Republican,Republican,MS,380,Mississippi,6,6,1.1%,158.209671021,258.209671021,258.209671021,207.964294434,303.964294434
Republican,Republican,MS,381,Mississippi,6,6,1.1%,158.620101929,258.620101929,258.620101929,208.687622070,304.687622070
Republican,Republican,MS,382,Mississippi,6,6,1.1%,159.030548096,259.030548096,259.030548096,209.410949707,305.410949707
Republican,Republican,MS,383,Mississippi,6,6,1.1%,159.440994263,259.440994263,259.440994263,210.134307861,306.134307861
Republican,Republican,MS,384,Mississippi,6,6,1.1%,159.851440430,259.851440430,259.851440430,210.857635498,306.857635498
Republican,Republican,MS,385,Mississippi,6,6,1.1%,160.261871338,260.261871338,260.261871338,211.580978394,307.580978394
Republican,Republican,MS,386,Mississippi,6,6,1.1%,160.672332764,260.672332764,260.672332764,212.304336548,308.304336548
Republican,Republican,MS,387,Mississippi,6,6,1.1%,161.082763672,261.082763672,261.082763672,213.027664185,309.027664185
Republican,Republican,MS,388,Mississippi,6,6,1.1%,161.493209839,261.493209839,261.493209839,213.750991821,309.750991821
Republican,Republican,MS,389,Mississippi,6,6,1.1%,161.903656006,261.903656006,261.903656006,214.474349976,310.474349976
Republican,Republican,MS,390,Mississippi,6,6,1.1%,162.314102173,262.314102173,262.314102173,215.197677612,311.197677612
Republican,Republican,MS,391,Mississippi,6,6,1.1%,162.724533081,262.724533081,262.724533081,215.921005249,311.921005249
Republican,Republican,MS,392,Mississippi,6,6,1.1%,163.134994507,263.134994507,263.134994507,216.644363403,312.644363403
Republican,Republican,MS,393,Mississippi,6,6,1.1%,163.545425415,263.545425415,263.545425415,217.367691040,313.367691040
Republican,Republican,MS,394,Mississippi,6,6,1.1%,163.955871582,263.955871582,263.955871582,218.091033936,314.091033936
Republican,Republican,MS,395,Mississippi,6,6,1.1%,164.366317749,264.366317749,264.366317749,218.814376831,314.814376831
Republican,Republican,MS,396,Mississippi,6,6,1.1%,164.776763916,264.776763916,264.776763916,219.537719727,315.537719727
Republican,Republican,MS,397,Mississippi,6,6,1.1%,165.187194824,265.187194824,265.187194824,220.261047363,316.261047363
Republican,Republican,MS,398,Mississippi,6,6,1.1%,165.59765625,265.59765625,265.59765625,220.984405518,316.984405518
Republican,Republican,MS,399,Mississippi,6,6,1.1%,166.008087158,266.008087158,266.008087158,221.707733154,317.707733154
Republican,Republican,UT,0,Utah,6,6,1.1%,356.808074951,456.808074951,456.808074951,5.322681427,101.322681427
Republican,Republican,UT,1,Utah,6,6,1.1%,355.952209473,455.952209473,455.952209473,5.187123299,101.187123299
Republican,Republican,UT,2,Utah,6,6,1.1%,355.096313477,455.096313477,455.096313477,5.051566124,101.051566124
Republican,Republican,UT,3,Utah,6,6,1.1%,354.240447998,454.240447998,454.240447998,4.916008949,100.916008949
Republican,Republican,UT,4,Utah,6,6,1.1%,353.384582520,453.384582520,453.384582520,4.780451775,100.780451775
Republican,Republican,UT,5,Utah,6,6,1.1%,352.528686523,452.528686523,452.528686523,4.644894600,100.644894600
Republican,Republican,UT,6,Utah,6,6,1.1%,351.672821045,451.672821045,451.672821045,4.509337425,100.509337425
Republican,Republican,UT,7,Utah,6,6,1.1%,350.816955566,450.816955566,450.816955566,4.373780251,100.373780251
Republican,Republican,UT,8,Utah,6,6,1.1%,349.961090088,449.961090088,449.961090088,4.238223076,100.238223076
Republican,Republican,UT,9,Utah,6,6,1.1%,349.105194092,449.105194092,449.105194092,4.102665901,100.102665901
Republican,Republican,UT,10,Utah,6,6,1.1%,348.249328613,448.249328613,448.249328613,3.967108250,99.967108250
Republican,Republican,UT,11,Utah,6,6,1.1%,347.393463135,447.393463135,447.393463135,3.831551075,99.831551075
Republican,Republican,UT,12,Utah,6,6,1.1%,346.537567139,446.537567139,446.537567139,3.695993900,99.695993900
Republican,Republican,UT,13,Utah,6,6,1.1%,345.681701660,445.681701660,445.681701660,3.560436726,99.560436726
Republican,Republican,UT,14,Utah,6,6,1.1%,344.825836182,444.825836182,444.825836182,3.424879551,99.424879551
Republican,Republican,UT,15,Utah,6,6,1.1%,343.969940186,443.969940186,443.969940186,3.289322376,99.289322376
Republican,Republican,UT,16,Utah,6,6,1.1%,343.114074707,443.114074707,443.114074707,3.153764963,99.153764963
Republican,Republican,UT,17,Utah,6,6,1.1%,342.258209229,442.258209229,442.258209229,3.018207788,99.018207788
Republican,Republican,UT,18,Utah,6,6,1.1%,341.40234375,441.40234375,441.40234375,2.882650614,98.882650614
Republican,Republican,UT,19,Utah,6,6,1.1%,340.546447754,440.546447754,440.546447754,2.747093439,98.747093439
Republican,Republican,UT,20,Utah,6,6,1.1%,339.690582275,439.690582275,439.690582275,2.611536026,98.611536026
Republican,Republican,UT,21,Utah,6,6,1.1%,338.834716797,438.834716797,438.834716797,2.475978851,98.475978851
Republican,Republican,UT,22,Utah,6,6,1.1%,337.977355957,437.977355957,437.977355957,2.352021694,98.352021694
Republican,Republican,UT,23,Utah,6,6,1.1%,337.114685059,437.114685059,437.114685059,2.270472527,98.270472527
Republican,Republican,UT,24,Utah,6,6,1.1%,336.251983643,436.251983643,436.251983643,2.188923359,98.188923359
Republican,Republican,UT,25,Utah,6,6,1.1%,335.389282227,435.389282227,435.389282227,2.107374430,98.107374430
Republican,Republican,UT,26,Utah,6,6,1.1%,334.526580811,434.526580811,434.526580811,2.025825500,98.025825500
Republican,Republican,UT,27,Utah,6,6,1.1%,333.663879395,433.663879395,433.663879395,1.944276333,97.944276333
Republican,Republican,UT,28,Utah,6,6,1.1%,332.801177979,432.801177979,432.801177979,1.862727046,97.862727046
Republican,Republican,UT,29,Utah,6,6,1.1%,331.938476563,431.938476563,431.938476563,1.781177998,97.781177998
Republican,Republican,UT,30,Utah,6,6,1.1%,331.075775146,431.075775146,431.075775146,1.699628949,97.699628949
Republican,Republican,UT,31,Utah,6,6,1.1%,330.213073730,430.213073730,430.213073730,1.618079782,97.618079782
Republican,Republican,UT,32,Utah,6,6,1.1%,329.350402832,429.350402832,429.350402832,1.536530733,97.536530733
Republican,Republican,UT,33,Utah,6,6,1.1%,328.487701416,428.487701416,428.487701416,1.454981685,97.454981685
Republican,Republican,UT,34,Utah,6,6,1.1%,327.625,427.625,427.625,1.373432636,97.373432636
Republican,Republican,UT,35,Utah,6,6,1.1%,326.762298584,426.762298584,426.762298584,1.291883469,97.291883469
Republican,Republican,UT,36,Utah,6,6,1.1%,325.899597168,425.899597168,425.899597168,1.210334301,97.210334301
Republican,Republican,UT,37,Utah,6,6,1.1%,325.036895752,425.036895752,425.036895752,1.128785372,97.128785372
Republican,Republican,UT,38,Utah,6,6,1.1%,324.174194336,424.174194336,424.174194336,1.047236204,97.047236204
Republican,Republican,UT,39,Utah,6,6,1.1%,323.311523438,423.311523438,423.311523438,0.965687215,96.965687215
Republican,Republican,UT,40,Utah,6,6,1.1%,322.448822021,422.448822021,422.448822021,0.884137809,96.884137809
Republican,Republican,UT,41,Utah,6,6,1.1%,321.586120605,421.586120605,421.586120605,0.802588761,96.802588761
Republican,Republican,UT,42,Utah,6,6,1.1%,320.723419189,420.723419189,420.723419189,0.721039712,96.721039712
Republican,Republican,UT,43,Utah,6,6,1.1%,319.860717773,419.860717773,419.860717773,0.639490664,96.639490664
Republican,Republican,UT,44,Utah,6,6,1.1%,318.996551514,418.996551514,418.996551514,0.581276178,96.581276178
Republican,Republican,UT,45,Utah,6,6,1.1%,318.130432129,418.130432129,418.130432129,0.554057479,96.554057479
Republican,Republican,UT,46,Utah,6,6,1.1%,317.264312744,417.264312744,417.264312744,0.526838779,96.526838779
Republican,Republican,UT,47,Utah,6,6,1.1%,316.398193359,416.398193359,416.398193359,0.499620050,96.499620050
Republican,Republican,UT,48,Utah,6,6,1.1%,315.532073975,415.532073975,415.532073975,0.472401232,96.472401232
Republican,Republican,UT,49,Utah,6,6,1.1%,314.665985107,414.665985107,414.665985107,0.445182532,96.445182532
Republican,Republican,UT,50,Utah,6,6,1.1%,313.799865723,413.799865723,413.799865723,0.417963833,96.417963833
Republican,Republican,UT,51,Utah,6,6,1.1%,312.933746338,412.933746338,412.933746338,0.390745133,96.390745133
Republican,Republican,UT,52,Utah,6,6,1.1%,312.067626953,412.067626953,412.067626953,0.363526434,96.363526434
Republican,Republican,UT,53,Utah,6,6,1.1%,311.201507568,411.201507568,411.201507568,0.336307734,96.336307734
Republican,Republican,UT,54,Utah,6,6,1.1%,310.335388184,410.335388184,410.335388184,0.309089035,96.309089035
Republican,Republican,UT,55,Utah,6,6,1.1%,309.469268799,409.469268799,409.469268799,0.281870216,96.281870216
Republican,Republican,UT,56,Utah,6,6,1.1%,308.603149414,408.603149414,408.603149414,0.254651517,96.254651517
Republican,Republican,UT,57,Utah,6,6,1.1%,307.737060547,407.737060547,407.737060547,0.227432802,96.227432802
Republican,Republican,UT,58,Utah,6,6,1.1%,306.870941162,406.870941162,406.870941162,0.200214103,96.200214103
Republican,Republican,UT,59,Utah,6,6,1.1%,306.004821777,406.004821777,406.004821777,0.172995403,96.172995403
Republican,Republican,UT,60,Utah,6,6,1.1%,305.138702393,405.138702393,405.138702393,0.145776704,96.145776704
Republican,Republican,UT,61,Utah,6,6,1.1%,304.272583008,404.272583008,404.272583008,0.118558004,96.118558004
Republican,Republican,UT,62,Utah,6,6,1.1%,303.406463623,403.406463623,403.406463623,0.091339178,96.091339178
Republican,Republican,UT,63,Utah,6,6,1.1%,302.540344238,402.540344238,402.540344238,0.064120479,96.064120479
Republican,Republican,UT,64,Utah,6,6,1.1%,301.674224854,401.674224854,401.674224854,0.036901776,96.036901776
Republican,Republican,UT,65,Utah,6,6,1.1%,300.808135986,400.808135986,400.808135986,0.009683075,96.009683075
Republican,Republican,UT,66,Utah,6,6,1.1%,299.942016602,399.942016602,399.942016602,0.017536759,96.017536759
Republican,Republican,UT,67,Utah,6,6,1.1%,299.075897217,399.075897217,399.075897217,0.044755459,96.044755459
Republican,Republican,UT,68,Utah,6,6,1.1%,298.209777832,398.209777832,398.209777832,0.071974158,96.071974158
Republican,Republican,UT,69,Utah,6,6,1.1%,297.343658447,397.343658447,397.343658447,0.099192977,96.099192977
Republican,Republican,UT,70,Utah,6,6,1.1%,296.477539063,396.477539063,396.477539063,0.126411676,96.126411676
Republican,Republican,UT,71,Utah,6,6,1.1%,295.611419678,395.611419678,395.611419678,0.153630376,96.153630376
Republican,Republican,UT,72,Utah,6,6,1.1%,294.745300293,394.745300293,394.745300293,0.180849075,96.180849075
Republican,Republican,UT,73,Utah,6,6,1.1%,293.879180908,393.879180908,393.879180908,0.208067775,96.208067775
Republican,Republican,UT,74,Utah,6,6,1.1%,293.013092041,393.013092041,393.013092041,0.235286474,96.235286474
Republican,Republican,UT,75,Utah,6,6,1.1%,292.146972656,392.146972656,392.146972656,0.262505293,96.262505293
Republican,Republican,UT,76,Utah,6,6,1.1%,291.280853271,391.280853271,391.280853271,0.289723873,96.289723873
Republican,Republican,UT,77,Utah,6,6,1.1%,290.414733887,390.414733887,390.414733887,0.316942692,96.316942692
Republican,Republican,UT,78,Utah,6,6,1.1%,289.548614502,389.548614502,389.548614502,0.344161272,96.344161272
Republican,Republican,UT,79,Utah,6,6,1.1%,288.682495117,388.682495117,388.682495117,0.371380091,96.371380091
Republican,Republican,UT,80,Utah,6,6,1.1%,287.816375732,387.816375732,387.816375732,0.398598909,96.398598909
Republican,Republican,UT,81,Utah,6,6,1.1%,286.950256348,386.950256348,386.950256348,0.425817490,96.425817490
Republican,Republican,UT,82,Utah,6,6,1.1%,286.084136963,386.084136963,386.084136963,0.453036338,96.453036338
Republican,Republican,UT,83,Utah,6,6,1.1%,285.218048096,385.218048096,385.218048096,0.480254918,96.480254918
Republican,Republican,UT,84,Utah,6,6,1.1%,284.351928711,384.351928711,384.351928711,0.507473707,96.507473707
Republican,Republican,UT,85,Utah,6,6,1.1%,283.485809326,383.485809326,383.485809326,0.534692287,96.534692287
Republican,Republican,UT,86,Utah,6,6,1.1%,282.619689941,382.619689941,382.619689941,0.561911166,96.561911166
Republican,Republican,UT,87,Utah,6,6,1.1%,281.753570557,381.753570557,381.753570557,0.589129746,96.589129746
Republican,Republican,UT,88,Utah,6,6,1.1%,280.890380859,380.890380859,380.890380859,0.663015962,96.663015962
Republican,Republican,UT,89,Utah,6,6,1.1%,280.027679443,380.027679443,380.027679443,0.744565368,96.744565368
Republican,Republican,UT,90,Utah,6,6,1.1%,279.165008545,379.165008545,379.165008545,0.826114058,96.826114058
Republican,Republican,UT,91,Utah,6,6,1.1%,278.302307129,378.302307129,378.302307129,0.907663465,96.907663465
Republican,Republican,UT,92,Utah,6,6,1.1%,277.439605713,377.439605713,377.439605713,0.989212155,96.989212155
Republican,Republican,UT,93,Utah,6,6,1.1%,276.576904297,376.576904297,376.576904297,1.070761561,97.070761561
Republican,Republican,UT,94,Utah,6,6,1.1%,275.714202881,375.714202881,375.714202881,1.152310252,97.152310252
Republican,Republican,UT,95,Utah,6,6,1.1%,274.851501465,374.851501465,374.851501465,1.233859658,97.233859658
Republican,Republican,UT,96,Utah,6,6,1.1%,273.988800049,373.988800049,373.988800049,1.315409064,97.315409064
Republican,Republican,UT,97,Utah,6,6,1.1%,273.126129150,373.126129150,373.126129150,1.396957636,97.396957636
Republican,Republican,UT,98,Utah,6,6,1.1%,272.263427734,372.263427734,372.263427734,1.478507042,97.478507042
Republican,Republican,UT,99,Utah,6,6,1.1%,271.400726318,371.400726318,371.400726318,1.560055733,97.560055733
Republican,Republican,UT,100,Utah,6,6,1.1%,270.538024902,370.538024902,370.538024902,1.641605139,97.641605139
Republican,Republican,UT,101,Utah,6,6,1.1%,269.675323486,369.675323486,369.675323486,1.723153830,97.723153830
Republican,Republican,UT,102,Utah,6,6,1.1%,268.812622070,368.812622070,368.812622070,1.804703236,97.804703236
Republican,Republican,UT,103,Utah,6,6,1.1%,267.949920654,367.949920654,367.949920654,1.886252642,97.886252642
Republican,Republican,UT,104,Utah,6,6,1.1%,267.087219238,367.087219238,367.087219238,1.967801332,97.967801332
Republican,Republican,UT,105,Utah,6,6,1.1%,266.224517822,366.224517822,366.224517822,2.049350739,98.049350739
Republican,Republican,UT,106,Utah,6,6,1.1%,265.361846924,365.361846924,365.361846924,2.130899429,98.130899429
Republican,Republican,UT,107,Utah,6,6,1.1%,264.499145508,364.499145508,364.499145508,2.212448835,98.212448835
Republican,Republican,UT,108,Utah,6,6,1.1%,263.636444092,363.636444092,363.636444092,2.293997526,98.293997526
Republican,Republican,UT,109,Utah,6,6,1.1%,262.774261475,362.774261475,362.774261475,2.379528761,98.379528761
